gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000139880	CDH24	23.881986	23.12481	12.661229	23.190699	22.387932	23.63604
ENSG00000139890	REM2	0.73081	0.783617	0.756625	0.690031	0.859076	0.890493
ENSG00000139899	CBLN3	0.349339	0.291017	0.168302	0.266473	0.233951	0.366722
ENSG00000139908	TSSK4	0.02719	0.101904	0	0.025749	0.01283	0.05207
ENSG00000139910	NOVA1	5.564835	5.383927	3.0348	8.247308	5.456821	5.495151
ENSG00000139914	FITM1	0.089842	0.400046	0.132669	0.090649	0.150692	0.079692
ENSG00000139915	MDGA2	0	0	0	0	0	0.002444
ENSG00000139921	TMX1	14.552973	13.955725	13.235423	15.23922	13.507994	16.233645
ENSG00000139926	FRMD6	4.931128	3.804911	1.751976	5.476724	5.225579	4.076492
ENSG00000139946	PELI2	0	0	0	0	0.002504	0
ENSG00000139970	RTN1	153.744668	137.856269	117.811297	147.961108	140.60948	150.561753
ENSG00000139971	ARMH4	4.268808	0.340969	4.341957	7.155727	5.485881	7.34872
ENSG00000139973	SYT16	1.673243	1.113612	1.143542	1.204025	1.385565	2.006295
ENSG00000139974	SLC38A6	1.426667	1.220447	1.196321	1.156088	1.417157	1.39928
ENSG00000139977	NAA30	3.00979	2.646128	2.054556	2.850698	2.596029	2.904402
ENSG00000139985	ADAM21	0.943939	0.840513	0.684325	1.011569	0.857998	0.721456
ENSG00000139988	RDH12	0.226117	0.167887	0.114252	0.17404	0.115587	0.133179
ENSG00000139990	DCAF5	21.704912	19.234455	12.164656	19.855573	20.545302	22.41626
ENSG00000139998	RAB15	12.636896	11.863076	7.925108	12.844471	12.178569	12.840351
ENSG00000140006	WDR89	7.746376	5.574141	5.025367	6.949939	6.226887	5.770129
ENSG00000140009	ESR2	0.14805	0.105808	0.075171	0.163455	0.124586	0.138979
ENSG00000140015	KCNH5	0.190472	0.051187	0.050349	0.092165	0.144083	0.102265
ENSG00000140022	STON2	1.630619	1.492346	0.718004	1.46639	1.467627	1.550102
ENSG00000140025	EFCAB11	6.709182	3.146989	8.190981	8.436486	6.919982	5.585788
ENSG00000140030	GPR65	0	0	0	0.003314	0	0.003141
ENSG00000140043	PTGR2	7.325068	6.310301	5.22474	7.754751	6.510362	6.419539
ENSG00000140044	JDP2	5.88126	4.715995	4.166067	5.988861	5.926469	6.349702
ENSG00000140057	AK7	4.053413	3.225079	3.206603	3.847328	4.169061	4.081864
ENSG00000140067	FAM181A	0.022186	0.011848	0	0.022224	0	0
ENSG00000140090	SLC24A4	0.006493	0.001638	0.001274	0	0.001388	0.00264
ENSG00000140092	FBLN5	0.009634	0	0	0	0	0
ENSG00000140093	SERPINA10	0	0	0	0	0	0
ENSG00000140104	CLBA1	9.098073	6.485835	6.105355	6.790445	6.519783	7.477312
ENSG00000140105	WARS1	85.902315	70.746828	65.33036	79.446356	75.184804	78.841059
ENSG00000140107	SLC25A47	0	0.010864	0.019844	0	0	0
ENSG00000140153	WDR20	17.418502	14.361777	11.965698	16.2534	14.868182	16.539018
ENSG00000140157	NIPA2	48.927838	43.48863	40.439802	50.454402	49.209248	52.575103
ENSG00000140199	SLC12A6	6.260886	5.137006	4.088302	6.815034	7.015638	7.274644
ENSG00000140254	DUOXA1	0.43514	0.190394	0.209662	0.218348	0.485164	0.674864
ENSG00000140259	MFAP1	36.162139	34.943755	27.991609	37.263619	36.293054	40.169485
ENSG00000140262	TCF12	105.351688	84.640718	62.395368	90.810519	92.451896	100.715442
ENSG00000140263	SORD	53.976358	49.214616	48.210438	55.986339	54.283659	58.33137
ENSG00000140264	SERF2	624.619458	617.318489	744.674709	603.279424	657.055352	604.42507
ENSG00000140265	ZSCAN29	15.829968	13.724931	9.426265	15.886941	15.772411	15.607368
ENSG00000140274	DUOXA2	0.013147	0.014041	0	0	0	0
ENSG00000140279	DUOX2	0.012758	0.051155	0.010224	0.017864	0.018358	0.032864
ENSG00000140280	LYSMD2	8.010928	7.704609	8.73464	8.419439	7.83308	7.546747
ENSG00000140284	SLC27A2	1.297263	1.292087	1.053832	1.164789	1.312523	1.298102
ENSG00000140285	FGF7	0.006724	0.013186	0.010245	0.22869	0.01727	0.014085
ENSG00000140287	HDC	0.00866	0	0	0	0.007837	0
ENSG00000140297	GCNT3	0	0.007872	0	0	0	0.002857
ENSG00000140299	BNIP2	34.2369	29.495426	25.096596	32.152231	33.486498	33.64507
ENSG00000140307	GTF2A2	252.184327	294.089836	271.903953	309.338891	297.5138	249.797763
ENSG00000140319	SRP14	517.874906	486.626542	566.093979	440.380494	438.257812	405.602369
ENSG00000140320	BAHD1	16.642098	15.351998	9.944657	16.077251	17.186768	17.79563
ENSG00000140323	DISP2	11.665131	15.963433	9.839214	10.044849	17.402055	17.776545
ENSG00000140326	CDAN1	16.68392	12.297666	8.560623	12.405636	9.208342	11.497274
ENSG00000140332	TLE3	49.00836	45.59787	17.497468	38.205483	35.021954	44.399139
ENSG00000140350	ANP32A	342.25621	307.875901	265.482464	325.804236	324.520509	344.577733
ENSG00000140365	COMMD4	135.016754	139.09368	151.083499	144.050445	153.924748	151.350491
ENSG00000140367	UBE2Q2	11.587593	8.326142	10.756477	8.662879	11.632045	8.081461
ENSG00000140368	PSTPIP1	0.534203	1.251257	0.934289	1.642953	1.364741	0.904486
ENSG00000140374	ETFA	74.468047	68.924057	73.858832	70.739602	67.995697	65.54315
ENSG00000140379	BCL2A1	0	0	0	0	0	0
ENSG00000140382	HMG20A	36.134419	34.470931	31.272394	40.302436	44.447268	36.257352
ENSG00000140386	SCAPER	6.586313	5.32259	3.349348	5.849675	5.609195	6.355135
ENSG00000140391	TSPAN3	275.681268	221.001686	223.818493	241.741486	214.008542	261.842218
ENSG00000140395	SKIC8	52.015135	47.992694	61.210525	51.488505	48.562405	48.028619
ENSG00000140396	NCOA2	14.028632	10.552114	6.669402	13.952717	11.313144	14.405412
ENSG00000140398	NEIL1	4.725022	6.876087	2.766869	7.065475	8.893751	4.644279
ENSG00000140400	MAN2C1	44.991279	59.725977	24.735136	66.214041	68.462929	53.468567
ENSG00000140403	DNAJA4	0	0	0.020972	0	0.020194	0.034338
ENSG00000140406	TLNRD1	22.580894	20.633365	15.261134	20.676704	20.886856	23.57859
ENSG00000140416	TPM1	60.077349	54.490477	55.429699	58.570554	58.589071	61.819363
ENSG00000140443	IGF1R	5.670435	4.603018	3.478601	5.511757	4.908196	7.229982
ENSG00000140450	ARRDC4	2.549005	2.204834	1.670749	2.137725	2.241218	2.32401
ENSG00000140451	PIF1	37.022804	38.56524	23.142407	45.342269	56.553388	36.192556
ENSG00000140455	USP3	19.224537	16.409084	14.135038	16.496147	15.381659	16.762739
ENSG00000140459	CYP11A1	0.025454	0	0	0	0	0
ENSG00000140463	BBS4	15.508318	16.447799	15.720648	15.279564	12.291212	13.349086
ENSG00000140464	PML	12.655411	12.445753	7.521978	13.373075	14.925134	14.606449
ENSG00000140465	CYP1A1	0.121789	0.112947	0.135487	0.065884	0.263535	0.149502
ENSG00000140470	ADAMTS17	4.94837	3.516778	2.322259	4.210342	5.720368	4.00541
ENSG00000140471	LINS1	5.261227	5.293229	3.121394	5.236127	5.835437	5.383479
ENSG00000140474	ULK3	37.568378	40.954825	37.145692	50.875491	58.342334	50.025857
ENSG00000140478	GOLGA6D	0	0	0.004489	0.018774	0	0
ENSG00000140479	PCSK6	3.124383	1.862328	1.286387	2.246289	2.669253	2.742566
ENSG00000140481	CCDC33	6.51634	6.171724	5.998867	7.31201	7.802613	6.323282
ENSG00000140488	CELF6	3.53517	3.528213	2.19421	3.365206	3.172222	3.52112
ENSG00000140497	SCAMP2	23.309359	17.229711	16.787057	23.140003	21.312819	24.565872
ENSG00000140505	CYP1A2	0	0	0	0	0	0
ENSG00000140506	LMAN1L	0	0	0	0.044835	0.00553	0.005258
ENSG00000140511	HAPLN3	4.592817	3.753157	3.361618	4.653532	4.100956	4.104469
ENSG00000140519	RHCG	0.019296	0.014596	0.04007	0.024821	0.026194	0.033207
ENSG00000140521	POLG	23.261243	19.385076	14.758582	25.913389	21.19444	25.287392
ENSG00000140522	RLBP1	0	0	0	0.03934	0.01014	0
ENSG00000140525	FANCI	106.703134	87.626254	78.553033	126.20674	105.417423	89.671602
ENSG00000140526	ABHD2	20.823536	15.761853	9.785403	19.583174	16.100273	21.035512
ENSG00000140527	WDR93	0.174149	0.099782	0.150033	0.207678	0.179325	0.147966
ENSG00000140534	TICRR	14.450077	13.336589	7.450003	14.333829	14.189925	15.456071
ENSG00000140538	NTRK3	0.101676	0.108849	0.055874	0.22236	0.118006	0.200505
ENSG00000140543	DET1	6.469542	5.008675	4.143105	5.646295	5.469972	5.796538
ENSG00000140545	MFGE8	38.488763	36.036005	28.338851	37.248674	37.661988	38.428413
ENSG00000140548	ZNF710	9.000044	11.89616	4.659008	9.895091	7.728517	8.493615
ENSG00000140553	UNC45A	42.003485	33.179789	33.237392	41.889687	39.833999	44.787346
ENSG00000140557	ST8SIA2	21.389652	18.356213	11.327877	19.635213	19.171905	21.482747
ENSG00000140563	MCTP2	0.23287	0.371716	0.368856	0.38426	0.303542	0.537009
ENSG00000140564	FURIN	7.360989	5.792009	3.185406	6.100459	6.343779	6.622205
ENSG00000140575	IQGAP1	41.119519	40.337831	24.809731	42.072666	39.468376	45.576311
ENSG00000140577	CRTC3	12.638478	11.743304	6.872954	12.819175	11.997798	12.711766
ENSG00000140598	EFL1	18.538965	13.928256	11.393457	15.712193	25.966305	15.53816
ENSG00000140600	SH3GL3	0.051939	0.02378	0.018495	0.040343	0.015299	0.065624
ENSG00000140612	SEC11A	215.429272	174.307563	196.463596	179.678796	158.346514	155.330233
ENSG00000140623	SEPTIN12	0.164966	0	0	0	0.062141	0.044021
ENSG00000140632	GLYR1	49.835129	43.088206	32.631309	49.243718	48.372526	51.0656
ENSG00000140650	PMM2	37.835209	36.136901	29.412909	39.529375	41.031902	40.412302
ENSG00000140675	SLC5A2	0.585774	0.24409	0.588791	0.695507	0.427253	0.671272
ENSG00000140678	ITGAX	0	0.004441	0.014418	0.003776	0	0.052909
ENSG00000140682	TGFB1I1	19.180109	19.482726	13.907755	21.978621	21.891312	21.162449
ENSG00000140688	RUSF1	41.477374	43.427469	32.396567	42.629552	43.45321	43.860906
ENSG00000140691	ARMC5	9.480819	8.778063	5.520564	8.741356	9.76577	9.295815
ENSG00000140694	PARN	17.168706	13.192908	9.48072	12.500418	11.809676	11.637339
ENSG00000140718	FTO	43.947508	34.633787	27.639527	37.977458	42.001396	48.090715
ENSG00000140740	UQCRC2	150.288408	130.033039	126.903397	162.914327	134.821482	135.419351
ENSG00000140743	CDR2	14.576866	11.806889	10.597936	13.749686	13.181007	15.768969
ENSG00000140749	IGSF6	0	0	0	0	0	0
ENSG00000140750	ARHGAP17	37.440516	33.058041	22.491847	33.559111	33.247295	35.167988
ENSG00000140795	MYLK3	0.009991	0.010671	0.016599	0.132994	0.018084	0.046425
ENSG00000140798	ABCC12	0.021752	0.005146	0.043941	0	0.007744	0
ENSG00000140807	NKD1	1.708199	3.250443	0.831071	1.653818	1.641482	3.881083
ENSG00000140829	DHX38	46.050982	48.116643	26.962987	49.746875	48.562628	51.063917
ENSG00000140830	TXNL4B	10.471022	9.761545	9.801753	10.403402	9.449792	10.322438
ENSG00000140832	MARVELD3	0	0	0	0	0	0
ENSG00000140835	CHST4	0	0	0	0	0	0
ENSG00000140836	ZFHX3	14.184055	21.269552	6.040758	26.027877	20.982044	33.425629
ENSG00000140839	CLEC18B	0.298377	0.219115	0.104375	0.294562	0.309224	0.116036
ENSG00000140848	CPNE2	38.015253	33.087017	24.983324	33.371267	33.19066	34.081118
ENSG00000140853	NLRC5	0.124135	0.083054	0.071381	0.084758	0.225237	0.137104
ENSG00000140854	KATNB1	35.049396	38.513031	24.884684	37.219076	37.671948	39.233948
ENSG00000140859	KIFC3	7.034869	7.555025	4.166034	7.439053	9.386944	7.147297
ENSG00000140873	ADAMTS18	0	0	0	0	0.045997	0
ENSG00000140876	NUDT7	2.8759	2.810671	2.535422	3.261108	2.89208	8.0895
ENSG00000140905	GCSH	20.97476	20.088285	24.853156	22.378562	18.580433	18.667328
ENSG00000140931	CMTM3	32.800513	31.908763	25.801539	31.917239	32.734028	31.889373
ENSG00000140932	CMTM2	0.116937	0.101592	0.080944	0.123887	0.158741	0.299987
ENSG00000140937	CDH11	11.221004	9.329034	7.365392	11.063844	12.280985	11.655829
ENSG00000140939	NOL3	34.030035	33.152109	24.182849	36.613629	36.694392	38.205435
ENSG00000140941	MAP1LC3B	33.873505	28.322866	27.154435	31.825267	30.24643	29.287265
ENSG00000140943	MBTPS1	44.300198	39.319505	25.667672	39.423329	38.938319	41.831807
ENSG00000140945	CDH13	0	0	0	0	0	0
ENSG00000140948	ZCCHC14	36.343152	30.516575	16.42255	34.356484	33.82919	38.001544
ENSG00000140950	MEAK7	6.301667	5.466206	4.986219	5.897532	5.914612	6.444634
ENSG00000140955	ADAD2	0.02295	0	0	0.007988	0.049735	0
ENSG00000140961	OSGIN1	0.837854	0.619972	0.436587	0.853592	0.689123	0.630882
ENSG00000140968	IRF8	0.003463	0	0	0	0	0.0492
ENSG00000140983	RHOT2	146.421495	155.268442	95.174527	148.589162	147.125987	150.243064
ENSG00000140986	RPL3L	0.032829	0.052592	0.020452	0.063352	0.037137	0.094244
ENSG00000140987	ZSCAN32	6.072615	5.675382	4.929516	6.492802	6.496998	6.717891
ENSG00000140988	RPS2	5688.295046	5162.156979	5239.952422	4730.068456	5297.897804	4953.153467
ENSG00000140990	NDUFB10	227.473388	219.509853	245.815687	226.134627	226.701533	232.846788
ENSG00000140992	PDPK1	13.959015	12.408922	8.119789	14.738103	13.917505	16.715963
ENSG00000140993	TIGD7	3.216658	3.479412	1.722211	3.46017	3.22429	2.726473
ENSG00000140995	DEF8	94.898301	114.096045	173.004898	111.927636	112.170275	109.617016
ENSG00000141002	TCF25	61.265396	68.85822	47.779723	71.873184	70.884931	67.054479
ENSG00000141012	GALNS	10.235136	10.829826	7.335562	11.820879	11.527116	11.30893
ENSG00000141013	GAS8	27.359656	22.802472	13.973788	25.604776	23.214006	26.058237
ENSG00000141026	MED9	9.975204	9.54155	8.107349	10.89016	9.106671	9.644208
ENSG00000141027	NCOR1	49.767569	42.282459	26.468067	50.648778	49.39354	55.114512
ENSG00000141028	CDRT15P1	0	0	0.041142	0	0	0
ENSG00000141030	COPS3	169.089697	151.769148	200.740624	153.085649	159.455228	149.060856
ENSG00000141034	GID4	5.880073	5.524098	3.365533	5.021081	6.975447	5.019618
ENSG00000141040	ZNF287	4.76431	4.574438	5.031095	3.146765	5.397075	4.851693
ENSG00000141052	MYOCD	0	0	0	0	0	0
ENSG00000141068	KSR1	7.724238	9.169214	4.087878	7.932259	7.990159	9.396362
ENSG00000141076	UTP4	68.611345	59.502262	60.092923	65.154444	59.582535	59.513141
ENSG00000141084	RANBP10	9.530926	9.783539	5.856121	10.173745	10.395736	10.098553
ENSG00000141086	CTRL	1.770241	1.216481	1.515313	1.330817	1.80689	1.142093
ENSG00000141096	DPEP3	0	0	0	0	0	0
ENSG00000141098	GFOD2	23.546452	19.954194	17.430317	22.791439	22.799573	23.431134
ENSG00000141101	NOB1	47.350937	44.614626	38.545338	45.549591	48.191509	46.439927
ENSG00000141127	PRPSAP2	57.80297	51.977784	50.013657	55.294419	55.258553	53.666495
ENSG00000141161	UNC45B	0	0	0	0	0	0
ENSG00000141179	PCTP	8.0638	7.944077	7.631344	8.632711	8.759006	8.217504
ENSG00000141194	OR4D1	0.023287	0.014212	0.022348	0.018126	0.030133	0.006374
ENSG00000141198	TOM1L1	18.498733	17.096879	16.721992	17.991158	17.224686	16.552354
ENSG00000141200	KIF2B	0	0	0	0	0.013956	0
ENSG00000141219	C17orf80	23.459744	17.124057	21.25434	24.724065	25.088083	26.663937
ENSG00000141232	TOB1	36.841087	35.858179	30.455333	35.34664	34.14647	36.281144
ENSG00000141252	VPS53	25.076783	23.355892	12.816346	24.303707	23.185144	23.702523
ENSG00000141255	SPATA22	0	0	0	0	0	0
ENSG00000141258	SGSM2	46.547721	51.58847	28.064447	48.505565	50.717864	48.765795
ENSG00000141279	NPEPPS	74.447017	55.091996	40.536665	58.768004	57.442291	58.677354
ENSG00000141293	SKAP1	0	0	0	0	0.032886	0
ENSG00000141294	LRRC46	1.596421	1.684627	1.215315	1.789153	1.643385	1.653528
ENSG00000141295	SCRN2	31.477357	39.841738	28.97644	38.008161	36.182282	35.126007
ENSG00000141298	SSH2	20.933812	18.96145	11.746983	19.067827	18.526804	17.568197
ENSG00000141314	RHBDL3	1.845057	2.504948	1.483002	2.581445	1.804989	2.506391
ENSG00000141316	SPACA3	0	0	0.021933	0	0.054554	0.02272
ENSG00000141337	ARSG	0.126997	0.128586	0.103115	0.12841	0.117676	0.119621
ENSG00000141338	ABCA8	0	0	0	0.022597	0	0.021412
ENSG00000141349	G6PC3	77.746696	69.883424	59.395029	68.097269	69.243981	71.69837
ENSG00000141367	CLTC	114.350767	96.31633	65.935625	98.801126	92.964541	98.289019
ENSG00000141371	CHCT1	0.139991	0.154386	0.106913	0.03896	0.077655	0.073834
ENSG00000141376	BCAS3	5.537173	15.528998	15.538701	13.172388	6.578193	9.83679
ENSG00000141378	PTRH2	62.599886	60.714267	59.993198	61.685955	61.957957	60.559614
ENSG00000141380	SS18	65.311548	55.951919	38.522974	73.0299	64.346098	66.388761
ENSG00000141384	TAF4B	2.687637	2.092436	1.507953	2.259188	2.142051	2.339907
ENSG00000141385	AFG3L2	32.855592	29.584369	22.289828	31.513804	30.081004	33.767335
ENSG00000141391	PRELID3A	9.50648	9.203757	7.401851	10.39548	11.751109	10.016586
ENSG00000141401	IMPA2	0	0.228133	0.093746	0.067197	0.108262	0.0303
ENSG00000141404	GNAL	0	0.082638	0.016394	0.009748	0	0
ENSG00000141424	SLC39A6	86.424557	69.076264	48.130345	77.829398	72.184042	74.209477
ENSG00000141425	RPRD1A	73.490484	66.47099	57.32077	69.849306	66.637394	75.752958
ENSG00000141428	C18orf21	29.42274	23.995707	29.865057	24.866368	23.454632	26.742122
ENSG00000141429	GALNT1	35.465094	28.29765	24.73799	34.551229	31.136184	33.961923
ENSG00000141431	ASXL3	1.822588	1.77034	0.996259	1.542624	1.926901	2.43728
ENSG00000141433	ADCYAP1	0	0	0	0.00858	0	0
ENSG00000141434	MEP1B	0.066749	0.008114	0.012622	0.034497	0.013752	0.173946
ENSG00000141437	SLC25A52	0	0	0	0.077207	0	0.0524
ENSG00000141441	GAREM1	5.834176	8.008193	3.241663	7.65841	5.244218	5.703671
ENSG00000141446	ESCO1	4.569432	3.578621	2.575555	3.796346	3.074059	3.403111
ENSG00000141447	OSBPL1A	24.658465	20.993686	16.855096	21.481526	20.882777	25.869577
ENSG00000141448	GATA6	0	0.009192	0.007149	0	0	0
ENSG00000141449	GREB1L	0	0.001954	0	0	0.001656	0
ENSG00000141452	RMC1	19.406423	19.129178	13.133483	16.80465	15.233019	17.492986
ENSG00000141456	PELP1	63.701699	57.308424	35.653358	54.619961	61.230754	60.436651
ENSG00000141458	NPC1	11.057161	8.814734	5.537126	9.587016	9.338807	8.50015
ENSG00000141469	SLC14A1	0	0	0	0	0	0
ENSG00000141480	ARRB2	63.190369	62.994701	48.767314	62.981401	66.602572	68.373684
ENSG00000141485	SLC13A5	0.003021	0.003227	0	0	0.012478	0
ENSG00000141497	ZMYND15	0	0	0.024147	0.006754	0.007206	0.031626
ENSG00000141499	WRAP53	30.02558	31.153044	29.336928	31.558615	31.650175	30.966992
ENSG00000141503	MINK1	21.403775	26.69469	10.853521	23.941993	24.437059	23.021037
ENSG00000141504	SAT2	78.288972	84.742405	93.14969	89.457916	92.548825	90.026716
ENSG00000141505	ASGR1	2.349049	3.338064	2.884069	2.48829	3.458557	2.601594
ENSG00000141506	PIK3R5	0.015399	0	0	0.013983	0.003461	0.035403
ENSG00000141510	TP53	81.034125	73.018119	51.039797	73.821697	73.118526	78.130156
ENSG00000141519	CCDC40	22.00838	26.1987	14.265219	27.398033	29.397382	25.886764
ENSG00000141522	ARHGDIA	1419.707058	1407.893362	1073.386566	1378.351977	1450.816737	1478.23871
ENSG00000141524	TMC6	3.75668	6.691659	3.31657	4.580837	5.156581	3.859121
ENSG00000141526	SLC16A3	0.862852	1.206219	0.986411	1.405909	0.77602	0.902858
ENSG00000141527	CARD14	0.038328	0.058412	0.010277	0.033055	0.048455	0.015719
ENSG00000141540	TTYH2	3.921142	3.494286	2.525544	3.523375	3.790581	3.756637
ENSG00000141542	RAB40B	11.503196	12.778865	9.667913	12.100031	13.030962	13.746664
ENSG00000141543	EIF4A3	119.305348	112.075817	119.161031	111.423198	114.286357	113.64998
ENSG00000141551	CSNK1D	110.187814	93.053091	58.516957	113.581464	116.926301	107.145214
ENSG00000141552	ANAPC11	335.964924	326.635826	494.647429	341.999331	350.737445	352.275001
ENSG00000141556	TBCD	123.962836	107.909606	72.744599	108.525284	118.47568	116.526857
ENSG00000141560	FN3KRP	49.525875	44.778429	38.823158	47.653464	46.408375	48.594425
ENSG00000141562	NARF	156.986557	141.350043	133.825441	150.335818	147.58467	148.778408
ENSG00000141564	RPTOR	17.247559	15.679899	9.517709	17.605458	18.625855	21.625635
ENSG00000141568	FOXK2	76.020961	71.629981	45.270171	75.861643	75.407304	76.001815
ENSG00000141569	TRIM65	16.309152	17.14946	12.617352	18.883471	18.307095	17.818003
ENSG00000141570	CBX8	16.816187	12.532106	15.966786	18.45546	18.90201	18.949387
ENSG00000141574	SECTM1	0.122691	0.037901	0.073695	0.136046	0.080291	0.106876
ENSG00000141576	RNF157	121.439654	52.864988	42.803422	111.274177	95.297127	110.647036
ENSG00000141577	CEP131	33.024095	36.398031	22.679199	38.200954	39.416672	42.856031
ENSG00000141579	ZNF750	0.005348	0.017136	0.017692	0	0.01936	0.010596
ENSG00000141580	WDR45B	84.39565	82.740805	67.859952	89.741035	84.248087	89.415006
ENSG00000141582	CBX4	17.056569	15.829717	9.818973	15.293087	15.973375	16.303156
ENSG00000141622	ARK2C	15.5152	14.806685	8.205354	15.52849	15.37809	13.857947
ENSG00000141627	DYM	37.923159	33.709734	29.960568	34.407237	30.830287	30.366402
ENSG00000141639	MAPK4	3.806883	3.656147	2.575012	3.815262	3.742374	4.205085
ENSG00000141642	ELAC1	12.969631	10.961873	13.625509	10.786925	12.878054	11.784125
ENSG00000141644	MBD1	50.962304	50.196281	34.737796	52.499286	58.729254	53.802281
ENSG00000141646	SMAD4	40.52792	33.186808	27.410226	35.480741	39.341406	37.846982
ENSG00000141655	TNFRSF11A	0.241144	0.211173	0.169462	0.378319	0.388437	0.404414
ENSG00000141664	ZCCHC2	7.288464	5.718184	3.989776	5.464175	5.73755	5.987033
ENSG00000141665	FBXO15	1.441841	1.301218	1.374278	1.231971	1.521659	1.296801
ENSG00000141668	CBLN2	4.695316	4.007098	3.565199	8.010811	3.557772	4.794587
ENSG00000141682	PMAIP1	8.976343	8.800546	10.196071	9.472387	9.412664	9.595436
ENSG00000141696	P3H4	27.148365	23.722894	23.045477	26.745571	27.602776	27.434559
ENSG00000141698	NT5C3B	90.440007	89.707005	102.597444	92.429459	87.676874	85.039034
ENSG00000141699	RETREG3	21.879327	19.764004	16.506868	21.87679	20.974612	21.698643
ENSG00000141736	ERBB2	4.27395	4.449875	2.964525	4.398098	4.404206	5.872917
ENSG00000141738	GRB7	0.070553	0.072101	0	0.025729	0.009933	0.10565
ENSG00000141741	MIEN1	70.405866	68.41584	100.428131	62.958382	71.947573	64.9076
ENSG00000141744	PNMT	8.098365	8.399318	9.139688	7.443981	8.360041	9.91359
ENSG00000141748	ARL5C	0	0.045885	0	0.020439	0	0.01238
ENSG00000141750	STAC2	4.534169	4.289301	2.929867	3.952681	4.271186	4.098517
ENSG00000141753	IGFBP4	71.796446	64.130306	61.67251	64.445961	71.591697	70.827277
ENSG00000141756	FKBP10	108.11436	122.058517	73.29095	114.655439	122.060905	119.758825
ENSG00000141759	TXNL4A	188.824118	172.065545	172.492934	186.325119	181.102691	187.161912
ENSG00000141837	CACNA1A	0.010928	0.006087	0.004126	0.002172	0.008145	0.123375
ENSG00000141854	MISP3	2.081581	2.020926	2.01183	1.534227	2.177313	1.898491
ENSG00000141858	SAMD1	168.844688	156.489058	118.841453	162.612097	167.497296	177.025201
ENSG00000141867	BRD4	38.547915	34.775935	19.052789	34.862683	35.871631	38.353637
ENSG00000141873	SLC39A3	48.046404	46.822504	34.600263	42.330951	39.234581	42.976393
ENSG00000141905	NFIC	34.995145	29.635696	13.552842	29.463003	30.684279	36.019227
ENSG00000141933	TPGS1	33.620059	32.85854	44.333827	33.509776	37.81973	37.561305
ENSG00000141934	PLPP2	39.254833	38.901983	32.301228	39.305331	40.283239	43.45029
ENSG00000141946	ZIM3	0	0	0	0	0	0
ENSG00000141956	PRDM15	6.174921	7.220392	3.040249	6.316122	7.933927	4.511589
ENSG00000141959	PFKL	57.609138	65.12141	45.015185	56.504022	87.364569	76.398097
ENSG00000141965	FEM1A	13.766295	11.725568	8.228165	12.330697	12.279635	13.673333
ENSG00000141968	VAV1	0.005887	0.006988	0	0.051064	0.005921	0.00563
ENSG00000141971	MVB12A	61.460979	59.676714	56.954324	58.97223	63.278722	64.632635
ENSG00000141977	CIB3	0	0	0	0	0	0
ENSG00000141979	ENSG00000141979	0.100175	0	0.033349	0.10062	0.05777	0.035685
ENSG00000141985	SH3GL1	60.950748	55.198556	52.594929	60.774213	61.116129	65.011292
ENSG00000141994	DUS3L	47.003574	44.2511	36.523142	47.506881	50.956299	46.865715
ENSG00000142002	DPP9	26.702384	24.099629	15.741	25.080229	27.267509	26.538923
ENSG00000142025	DMRTC2	0	0.005878	0.01377	0.046154	0	0
ENSG00000142039	CCDC97	22.242827	19.83467	14.18748	19.888655	23.18621	22.362452
ENSG00000142046	TMEM91	2.619198	3.081238	1.597786	3.611648	4.313423	3.037243
ENSG00000142065	ZFP14	4.119801	3.355196	2.961612	3.977576	3.4175	3.671839
ENSG00000142082	SIRT3	17.094058	14.017062	15.538666	17.977071	22.183445	17.901264
ENSG00000142089	IFITM3	0.045475	0.21864	0.537063	0	0.029632	0.05248
ENSG00000142102	PGGHG	0.83354	0.690322	0.29861	0.745741	0.942019	0.97092
ENSG00000142149	HUNK	9.856121	8.885299	5.397861	10.80612	9.634406	10.321313
ENSG00000142156	COL6A1	26.596087	24.418795	12.745302	23.058961	24.874603	25.266076
ENSG00000142163	OR1E3	0	0	0	0	0	0
ENSG00000142166	IFNAR1	5.572431	5.372758	3.721369	5.307838	5.282301	5.081584
ENSG00000142168	SOD1	255.839351	256.158448	307.10668	265.041582	273.022162	270.925367
ENSG00000142173	COL6A2	36.974692	34.472105	22.207853	34.3965	34.425302	37.264137
ENSG00000142178	SIK1	0.198394	0.083452	0	0	0.813237	0.702107
ENSG00000142182	DNMT3L	0	0	0.036597	0.018486	0	0.03791
ENSG00000142185	TRPM2	0.294906	0.028921	0.110781	0.03973	0.02723	0.031068
ENSG00000142186	SCYL1	33.778508	38.780706	26.575905	34.001494	38.492597	36.959113
ENSG00000142188	TMEM50B	8.917841	6.64467	7.857731	8.599306	7.164428	7.780695
ENSG00000142192	APP	247.467127	220.304856	167.252849	233.031947	234.555357	266.504205
ENSG00000142197	DOP1B	3.656226	2.482255	1.471324	3.176151	3.713384	3.591318
ENSG00000142207	URB1	13.077456	11.385909	6.88607	12.267803	11.964635	12.953085
ENSG00000142208	AKT1	138.192056	112.434666	97.04738	135.97367	146.422236	129.616303
ENSG00000142224	IL19	0.059233	0.022911	0.095855	0.112523	0.045613	0.065361
ENSG00000142227	EMP3	0.802806	0.712966	0.379291	0.616337	0.833407	0.463563
